link,id,nome,peso,altura,tipo1,tipo2,link ev 1,evolucao1,id_evolucao1,link ev 2,evolucao2,id_evolucao2,link hab 1,habilidade1,hab_desc1,link hab 2,habilidade2,hab_desc2
/pokedex/capsakid,0952,Scovillain,15.0 kg (33.1 lbs),0.9 m (2′11″),Grass,Fire,/pokedex/scovillain,Scovillain,#0952,,,,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.
/pokedex/capsakid,0951,Capsakid,3.0 kg (6.6 lbs),0.3 m (1′00″),Grass,,/pokedex/scovillain,Scovillain,#0952,,,,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.
,0950,Klawf,79.0 kg (174.2 lbs),1.3 m (4′03″),Rock,,,,,,,,/ability/anger-shell,Anger Shell,Lowers Defense/Sp. Def and raises Attack/Sp. Atk/Speed when HP drops below half.,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.
/pokedex/toedscool,0949,Toedscruel,58.0 kg (127.9 lbs),1.9 m (6′03″),Ground,Grass,/pokedex/toedscruel,Toedscruel,#0949,,,,/ability/mycelium-might,Mycelium Might,"Status moves go last, but are not affected by the opponent's ability.",,,
/pokedex/cetoddle,0974,Cetoddle,45.0 kg (99.2 lbs),1.2 m (3′11″),Ice,,/pokedex/cetitan,Cetitan,#0975,,,,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/snow-cloak,Snow Cloak,Raises evasion in a hailstorm.
,0973,Flamigo,37.0 kg (81.6 lbs),1.6 m (5′03″),Flying,Fighting,,,,,,,/ability/scrappy,Scrappy,Enables moves to hit Ghost-type Pokémon.,/ability/tangled-feet,Tangled Feet,Raises evasion if the Pokémon is confused.
/pokedex/greavard,0972,Houndstone,15.0 kg (33.1 lbs),2.0 m (6′07″),Ghost,,/pokedex/houndstone,Houndstone,#0972,,,,/ability/sand-rush,Sand Rush,Boosts the Pokémon's Speed in a sandstorm.,,,
,0990,Iron Treads,240.0 kg (529.1 lbs),0.9 m (2′11″),Ground,Steel,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,0989,Sandy Shocks,60.0 kg (132.3 lbs),2.3 m (7′07″),Electric,Ground,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
,0988,Slither Wing,92.0 kg (202.8 lbs),3.2 m (10′06″),Bug,Fighting,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
,0987,Flutter Mane,4.0 kg (8.8 lbs),1.4 m (4′07″),Ghost,Fairy,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
,1007,Koraidon,303.0 kg (668.0 lbs),2.5 m (8′02″),Fighting,Dragon,,,,,,,/ability/orichalcum-pulse,Orichalcum Pulse,"Turns the sunlight harsh when entering battle, and boosts Attack while active.",,,
,1006,Iron Valiant,35.0 kg (77.2 lbs),1.4 m (4′07″),Fairy,Fighting,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,1005,Roaring Moon,380.0 kg (837.8 lbs),2.0 m (6′07″),Dragon,Dark,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
,1004,Chi-Yu,4.9 kg (10.8 lbs),0.4 m (1′04″),Dark,Fire,,,,,,,/ability/beads-of-ruin,Beads of Ruin,Lowers Special Defense of all Pokémon except itself.,,,
,1010,Iron Leaves,125.0 kg (275.6 lbs),1.5 m (4′11″),Grass,Psychic,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,1009,Walking Wake,280.0 kg (617.3 lbs),3.5 m (11′06″),Water,Dragon,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
,1008,Miraidon,240.0 kg (529.1 lbs),3.5 m (11′06″),Electric,Dragon,,,,,,,/ability/hadron-engine,Hadron Engine,"Creates an Electric Terrain when entering battle, and boosts Special Attack while active.",,,
,1003,Ting-Lu,699.7 kg (1542.6 lbs),2.7 m (8′10″),Dark,Ground,,,,,,,/ability/vessel-of-ruin,Vessel of Ruin,Lowers Special Attack of all Pokémon except itself.,,,
,1002,Chien-Pao,152.2 kg (335.5 lbs),1.9 m (6′03″),Dark,Ice,,,,,,,/ability/sword-of-ruin,Sword of Ruin,Lowers Defense of all Pokémon except itself.,,,
,1001,Wo-Chien,74.2 kg (163.6 lbs),1.5 m (4′11″),Dark,Grass,,,,,,,/ability/tablets-of-ruin,Tablets of Ruin,Lowers Attack of all Pokémon except itself.,,,
/pokedex/gimmighoul,1000,Gholdengo,30.0 kg (66.1 lbs),1.2 m (3′11″),Steel,Ghost,/pokedex/gholdengo,Gholdengo,#1000,,,,/ability/good-as-gold,Good as Gold,Gives immunity to status moves.,,,
/pokedex/gimmighoul,0999,Gimmighoul,5.0 kg (11.0 lbs),0.3 m (1′00″),Ghost,,/pokedex/gholdengo,Gholdengo,#1000,,,,/ability/rattled,Rattled,"Bug, Ghost or Dark type moves scare it and boost its Speed.",,,
/pokedex/frigibax,0998,Baxcalibur,210.0 kg (463.0 lbs),2.1 m (6′11″),Dragon,Ice,/pokedex/arctibax,Arctibax,#0997,/pokedex/baxcalibur,Baxcalibur,#0998,/ability/thermal-exchange,Thermal Exchange,Raises Attack when hit by a Fire-type move. Cannot be burned.,,,
/pokedex/frigibax,0997,Arctibax,30.0 kg (66.1 lbs),0.8 m (2′07″),Dragon,Ice,/pokedex/arctibax,Arctibax,#0997,/pokedex/baxcalibur,Baxcalibur,#0998,/ability/thermal-exchange,Thermal Exchange,Raises Attack when hit by a Fire-type move. Cannot be burned.,,,
/pokedex/frigibax,0996,Frigibax,17.0 kg (37.5 lbs),0.5 m (1′08″),Dragon,Ice,/pokedex/arctibax,Arctibax,#0997,/pokedex/baxcalibur,Baxcalibur,#0998,/ability/thermal-exchange,Thermal Exchange,Raises Attack when hit by a Fire-type move. Cannot be burned.,,,
,0995,Iron Thorns,303.0 kg (668.0 lbs),1.6 m (5′03″),Rock,Electric,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,0994,Iron Moth,36.0 kg (79.4 lbs),1.2 m (3′11″),Fire,Poison,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,0993,Iron Jugulis,111.0 kg (244.7 lbs),1.3 m (4′03″),Dark,Flying,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,0992,Iron Hands,380.7 kg (839.3 lbs),1.8 m (5′11″),Fighting,Electric,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,0991,Iron Bundle,11.0 kg (24.3 lbs),0.6 m (2′00″),Ice,Water,,,,,,,/ability/quark-drive,Quark Drive,"Raises highest stat on Electric Terrain, or if holding Booster Energy.",,,
,0986,Brute Bonnet,21.0 kg (46.3 lbs),1.2 m (3′11″),Grass,Dark,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
,0985,Scream Tail,8.0 kg (17.6 lbs),1.2 m (3′11″),Fairy,Psychic,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
,0984,Great Tusk,320.0 kg (705.5 lbs),2.2 m (7′03″),Ground,Fighting,,,,,,,/ability/protosynthesis,Protosynthesis,"Raises highest stat in harsh sunlight, or if holding Booster Energy.",,,
/pokedex/pawniard,0983,Kingambit,120.0 kg (264.6 lbs),2.0 m (6′07″),Dark,Steel,/pokedex/bisharp,Bisharp,#0625,/pokedex/kingambit,Kingambit,#0983,/ability/defiant,Defiant,Sharply raises Attack when the Pokémon's stats are lowered.,/ability/supreme-overlord,Supreme Overlord,Attack and Special Attack are boosted for each party Pokémon that has been defeated.
/pokedex/dunsparce,0982,Dudunsparce,39.2 kg (86.4 lbs),3.6 m (11′10″),Normal,,,,,,,,/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.
/pokedex/girafarig,0981,Farigiraf,160.0 kg (352.7 lbs),3.2 m (10′06″),Normal,Psychic,/pokedex/farigiraf,Farigiraf,#0981,,,,/ability/cud-chew,Cud Chew,Can eat the same Berry twice.,/ability/armor-tail,Armor Tail,Prevents opponent using priority moves.
/pokedex/wooper,0980,Clodsire,223.0 kg (491.6 lbs),1.8 m (5′11″),Poison,Ground,/pokedex/quagsire,Quagsire,#0195,,,,/ability/poison-point,Poison Point,Contact with the Pokémon may poison the attacker.,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.
/pokedex/mankey,0979,Annihilape,56.0 kg (123.5 lbs),1.2 m (3′11″),Fighting,Ghost,/pokedex/primeape,Primeape,#0057,/pokedex/annihilape,Annihilape,#0979,/ability/vital-spirit,Vital Spirit,Prevents the Pokémon from falling asleep.,/ability/inner-focus,Inner Focus,The Pokémon is protected from flinching.
,0978,Tatsugiri,8.0 kg (17.6 lbs),0.3 m (1′00″),Dragon,Water,,,,,,,/ability/commander,Commander,Goes inside the mouth of an ally Dondozo if one is on the field.,,,
,0977,Dondozo,220.0 kg (485.0 lbs),12.0 m (39′04″),Water,,,,,,,,/ability/unaware,Unaware,Ignores any stat changes in the Pokémon.,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.
,0976,Veluza,90.0 kg (198.4 lbs),2.5 m (8′02″),Water,Psychic,,,,,,,/ability/mold-breaker,Mold Breaker,Moves can be used regardless of Abilities.,,,
/pokedex/cetoddle,0975,Cetitan,700.0 kg (1543.2 lbs),4.5 m (14′09″),Ice,,/pokedex/cetitan,Cetitan,#0975,,,,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/slush-rush,Slush Rush,Boosts the Pokémon's Speed stat in a hailstorm.
/pokedex/greavard,0971,Greavard,35.0 kg (77.2 lbs),0.6 m (2′00″),Ghost,,/pokedex/houndstone,Houndstone,#0972,,,,/ability/pickup,Pickup,The Pokémon may pick up items.,,,
/pokedex/glimmet,0970,Glimmora,45.0 kg (99.2 lbs),1.5 m (4′11″),Rock,Poison,/pokedex/glimmora,Glimmora,#0970,,,,/ability/toxic-debris,Toxic Debris,Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.,,,
/pokedex/glimmet,0969,Glimmet,8.0 kg (17.6 lbs),0.7 m (2′04″),Rock,Poison,/pokedex/glimmora,Glimmora,#0970,,,,/ability/toxic-debris,Toxic Debris,Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.,,,
,0968,Orthworm,310.0 kg (683.4 lbs),2.5 m (8′02″),Steel,,,,,,,,/ability/earth-eater,Earth Eater,Restores HP when hit by a Ground-type move.,,,
,0967,Cyclizar,63.0 kg (138.9 lbs),1.6 m (5′03″),Dragon,Normal,,,,,,,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/varoom,0966,Revavroom,120.0 kg (264.6 lbs),1.8 m (5′11″),Steel,Poison,/pokedex/revavroom,Revavroom,#0966,,,,/ability/overcoat,Overcoat,Protects the Pokémon from weather damage.,,,
/pokedex/varoom,0965,Varoom,35.0 kg (77.2 lbs),1.0 m (3′03″),Steel,Poison,/pokedex/revavroom,Revavroom,#0966,,,,/ability/overcoat,Overcoat,Protects the Pokémon from weather damage.,,,
/pokedex/finizen,0964,Palafin,60.2 kg (132.7 lbs),1.3 m (4′03″),Water,,/pokedex/palafin,Palafin,#0964,,,,/ability/zero-to-hero,Zero to Hero,Transforms into its Hero Form when switching out.,,,
/pokedex/finizen,0963,Finizen,60.2 kg (132.7 lbs),1.3 m (4′03″),Water,,/pokedex/palafin,Palafin,#0964,,,,/ability/water-veil,Water Veil,Prevents the Pokémon from getting a burn.,,,
,0962,Bombirdier,42.9 kg (94.6 lbs),1.5 m (4′11″),Flying,Dark,,,,,,,/ability/big-pecks,Big Pecks,Protects the Pokémon from Defense-lowering attacks.,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.
/pokedex/wiglett,0961,Wugtrio,5.4 kg (11.9 lbs),1.2 m (3′11″),Water,,/pokedex/wugtrio,Wugtrio,#0961,,,,/ability/gooey,Gooey,Contact with the Pokémon lowers the attacker's Speed stat.,/ability/rattled,Rattled,"Bug, Ghost or Dark type moves scare it and boost its Speed."
/pokedex/wiglett,0960,Wiglett,1.8 kg (4.0 lbs),1.2 m (3′11″),Water,,/pokedex/wugtrio,Wugtrio,#0961,,,,/ability/gooey,Gooey,Contact with the Pokémon lowers the attacker's Speed stat.,/ability/rattled,Rattled,"Bug, Ghost or Dark type moves scare it and boost its Speed."
/pokedex/tinkatink,0959,Tinkaton,112.8 kg (248.7 lbs),0.7 m (2′04″),Fairy,Steel,/pokedex/tinkatuff,Tinkatuff,#0958,/pokedex/tinkaton,Tinkaton,#0959,/ability/mold-breaker,Mold Breaker,Moves can be used regardless of Abilities.,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.
/pokedex/tinkatink,0958,Tinkatuff,59.1 kg (130.3 lbs),0.7 m (2′04″),Fairy,Steel,/pokedex/tinkatuff,Tinkatuff,#0958,/pokedex/tinkaton,Tinkaton,#0959,/ability/mold-breaker,Mold Breaker,Moves can be used regardless of Abilities.,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.
/pokedex/tinkatink,0957,Tinkatink,8.9 kg (19.6 lbs),0.4 m (1′04″),Fairy,Steel,/pokedex/tinkatuff,Tinkatuff,#0958,/pokedex/tinkaton,Tinkaton,#0959,/ability/mold-breaker,Mold Breaker,Moves can be used regardless of Abilities.,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.
/pokedex/flittle,0956,Espathra,90.0 kg (198.4 lbs),1.9 m (6′03″),Psychic,,/pokedex/espathra,Espathra,#0956,,,,/ability/opportunist,Opportunist,Copies stat boosts by the opponent.,/ability/frisk,Frisk,The Pokémon can check a foe's held item.
/pokedex/flittle,0955,Flittle,1.5 kg (3.3 lbs),0.2 m (0′08″),Psychic,,/pokedex/espathra,Espathra,#0956,,,,/ability/anticipation,Anticipation,Senses a foe's dangerous moves.,/ability/frisk,Frisk,The Pokémon can check a foe's held item.
/pokedex/rellor,0954,Rabsca,3.5 kg (7.7 lbs),0.3 m (1′00″),Bug,Psychic,/pokedex/rabsca,Rabsca,#0954,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",,,
/pokedex/toedscool,0948,Toedscool,33.0 kg (72.8 lbs),0.9 m (2′11″),Ground,Grass,/pokedex/toedscruel,Toedscruel,#0949,,,,/ability/mycelium-might,Mycelium Might,"Status moves go last, but are not affected by the opponent's ability.",,,
/pokedex/bramblin,0947,Brambleghast,6.0 kg (13.2 lbs),1.2 m (3′11″),Grass,Ghost,/pokedex/brambleghast,Brambleghast,#0947,,,,/ability/wind-rider,Wind Rider,"Takes no damage from wind moves, and boosts Attack if hit by one.",,,
/pokedex/bramblin,0946,Bramblin,0.6 kg (1.3 lbs),0.6 m (2′00″),Grass,Ghost,/pokedex/brambleghast,Brambleghast,#0947,,,,/ability/wind-rider,Wind Rider,"Takes no damage from wind moves, and boosts Attack if hit by one.",,,
/pokedex/shroodle,0945,Grafaiai,27.2 kg (60.0 lbs),0.7 m (2′04″),Poison,Normal,/pokedex/grafaiai,Grafaiai,#0945,,,,/ability/unburden,Unburden,Raises Speed if a held item is used.,/ability/poison-touch,Poison Touch,May poison targets when a Pokémon makes contact.
/pokedex/shroodle,0944,Shroodle,0.7 kg (1.5 lbs),0.2 m (0′08″),Poison,Normal,/pokedex/grafaiai,Grafaiai,#0945,,,,/ability/unburden,Unburden,Raises Speed if a held item is used.,/ability/pickpocket,Pickpocket,Steals an item when hit by another Pokémon.
/pokedex/maschiff,0943,Mabosstiff,61.0 kg (134.5 lbs),1.1 m (3′07″),Dark,,/pokedex/mabosstiff,Mabosstiff,#0943,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/guard-dog,Guard Dog,"Boosts Attack if intimidated, and prevents being forced to switch out."
/pokedex/maschiff,0942,Maschiff,16.0 kg (35.3 lbs),0.5 m (1′08″),Dark,,/pokedex/mabosstiff,Mabosstiff,#0943,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.
/pokedex/wattrel,0941,Kilowattrel,38.6 kg (85.1 lbs),1.4 m (4′07″),Electric,Flying,/pokedex/kilowattrel,Kilowattrel,#0941,,,,/ability/wind-power,Wind Power,"Doubles power of the next Electric-type move used, when hit by a wind move.",/ability/volt-absorb,Volt Absorb,Restores HP if hit by an Electric-type move.
/pokedex/wattrel,0940,Wattrel,3.6 kg (7.9 lbs),0.4 m (1′04″),Electric,Flying,/pokedex/kilowattrel,Kilowattrel,#0941,,,,/ability/wind-power,Wind Power,"Doubles power of the next Electric-type move used, when hit by a wind move.",/ability/volt-absorb,Volt Absorb,Restores HP if hit by an Electric-type move.
/pokedex/tadbulb,0939,Bellibolt,113.0 kg (249.1 lbs),1.2 m (3′11″),Electric,,/pokedex/bellibolt,Bellibolt,#0939,,,,/ability/electromorphosis,Electromorphosis,Doubles power of the next Electric-type move when hit by an attack.,/ability/static,Static,Contact with the Pokémon may cause paralysis.
/pokedex/tadbulb,0938,Tadbulb,0.4 kg (0.9 lbs),0.3 m (1′00″),Electric,,/pokedex/bellibolt,Bellibolt,#0939,,,,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.,/ability/static,Static,Contact with the Pokémon may cause paralysis.
/pokedex/charcadet,0937,Ceruledge,62.0 kg (136.7 lbs),1.6 m (5′03″),Fire,Ghost,,,,,,,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.,,,
/pokedex/charcadet,0936,Armarouge,85.0 kg (187.4 lbs),1.5 m (4′11″),Fire,Psychic,,,,,,,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.,,,
/pokedex/charcadet,0935,Charcadet,10.5 kg (23.1 lbs),0.6 m (2′00″),Fire,,,,,,,,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.,,,
/pokedex/nacli,0934,Garganacl,240.0 kg (529.1 lbs),2.3 m (7′07″),Rock,,/pokedex/naclstack,Naclstack,#0933,/pokedex/garganacl,Garganacl,#0934,/ability/purifying-salt,Purifying Salt,Protects from status conditions and halves damage from Ghost-type moves.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/nacli,0933,Naclstack,105.0 kg (231.5 lbs),0.6 m (2′00″),Rock,,/pokedex/naclstack,Naclstack,#0933,/pokedex/garganacl,Garganacl,#0934,/ability/purifying-salt,Purifying Salt,Protects from status conditions and halves damage from Ghost-type moves.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/nacli,0932,Nacli,16.0 kg (35.3 lbs),0.4 m (1′04″),Rock,,/pokedex/naclstack,Naclstack,#0933,/pokedex/garganacl,Garganacl,#0934,/ability/purifying-salt,Purifying Salt,Protects from status conditions and halves damage from Ghost-type moves.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/smoliv,0928,Smoliv,6.5 kg (14.3 lbs),0.3 m (1′00″),Grass,Normal,/pokedex/dolliv,Dolliv,#0929,/pokedex/arboliva,Arboliva,#0930,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.,,,
/pokedex/fidough,0927,Dachsbun,14.9 kg (32.8 lbs),0.5 m (1′08″),Fairy,,/pokedex/dachsbun,Dachsbun,#0927,,,,/ability/well-baked-body,Well-Baked Body,"Immune to Fire-type moves, and Defense is sharply boosted.",,,
/pokedex/fidough,0926,Fidough,10.9 kg (24.0 lbs),0.3 m (1′00″),Fairy,,/pokedex/dachsbun,Dachsbun,#0927,,,,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.,,,
/pokedex/tandemaus,0925,Maushold,2.8 kg (6.2 lbs),0.3 m (1′00″),Normal,,,,,,,,/ability/friend-guard,Friend Guard,Reduces damage done to allies.,/ability/cheek-pouch,Cheek Pouch,Restores additional HP when a Berry is consumed.
/pokedex/tandemaus,0924,Tandemaus,1.8 kg (4.0 lbs),0.3 m (1′00″),Normal,,,,,,,,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.,/ability/pickup,Pickup,The Pokémon may pick up items.
/pokedex/pawmi,0923,Pawmot,41.0 kg (90.4 lbs),0.9 m (2′11″),Electric,Fighting,/pokedex/pawmo,Pawmo,#0922,/pokedex/pawmot,Pawmot,#0923,/ability/volt-absorb,Volt Absorb,Restores HP if hit by an Electric-type move.,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.
/pokedex/pawmi,0922,Pawmo,6.5 kg (14.3 lbs),0.4 m (1′04″),Electric,Fighting,/pokedex/pawmo,Pawmo,#0922,/pokedex/pawmot,Pawmot,#0923,/ability/volt-absorb,Volt Absorb,Restores HP if hit by an Electric-type move.,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.
/pokedex/pawmi,0921,Pawmi,2.5 kg (5.5 lbs),0.3 m (1′00″),Electric,,/pokedex/pawmo,Pawmo,#0922,/pokedex/pawmot,Pawmot,#0923,/ability/static,Static,Contact with the Pokémon may cause paralysis.,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.
/pokedex/nymble,0920,Lokix,17.5 kg (38.6 lbs),1.0 m (3′03″),Bug,Dark,/pokedex/lokix,Lokix,#0920,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,,,
/pokedex/nymble,0919,Nymble,1.0 kg (2.2 lbs),0.2 m (0′08″),Bug,,/pokedex/lokix,Lokix,#0920,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,,,
/pokedex/tarountula,0918,Spidops,16.5 kg (36.4 lbs),1.0 m (3′03″),Bug,,/pokedex/spidops,Spidops,#0918,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,,,
/pokedex/tarountula,0917,Tarountula,4.0 kg (8.8 lbs),0.3 m (1′00″),Bug,,/pokedex/spidops,Spidops,#0918,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,,,
/pokedex/lechonk,0916,Oinkologne,120.0 kg (264.6 lbs),1.0 m (3′03″),Normal,,,,,,,,/ability/lingering-aroma,Lingering Aroma,Contact changes the attacker's Ability to Lingering Aroma.,/ability/gluttony,Gluttony,Encourages the early use of a held Berry.
/pokedex/lechonk,0915,Lechonk,10.2 kg (22.5 lbs),0.5 m (1′08″),Normal,,,,,,,,/ability/aroma-veil,Aroma Veil,Protects allies from attacks that limit their move choices.,/ability/gluttony,Gluttony,Encourages the early use of a held Berry.
/pokedex/quaxly,0914,Quaquaval,61.9 kg (136.5 lbs),1.8 m (5′11″),Water,Fighting,/pokedex/quaxwell,Quaxwell,#0913,/pokedex/quaquaval,Quaquaval,#0914,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/quaxly,0913,Quaxwell,21.5 kg (47.4 lbs),1.2 m (3′11″),Water,,/pokedex/quaxwell,Quaxwell,#0913,/pokedex/quaquaval,Quaquaval,#0914,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/quaxly,0912,Quaxly,6.1 kg (13.4 lbs),0.5 m (1′08″),Water,,/pokedex/quaxwell,Quaxwell,#0913,/pokedex/quaquaval,Quaquaval,#0914,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/fuecoco,0911,Skeledirge,326.5 kg (719.8 lbs),1.6 m (5′03″),Fire,Ghost,/pokedex/crocalor,Crocalor,#0910,/pokedex/skeledirge,Skeledirge,#0911,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
/pokedex/fuecoco,0910,Crocalor,30.7 kg (67.7 lbs),1.0 m (3′03″),Fire,,/pokedex/crocalor,Crocalor,#0910,/pokedex/skeledirge,Skeledirge,#0911,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
/pokedex/qwilfish,0904,Overqwil,60.5 kg (133.4 lbs),2.5 m (8′02″),Dark,Poison,/pokedex/overqwil,Overqwil,#0904,,,,/ability/poison-point,Poison Point,Contact with the Pokémon may poison the attacker.,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.
/pokedex/sneasel,0903,Sneasler,43.0 kg (94.8 lbs),1.3 m (4′03″),Fighting,Poison,/pokedex/weavile,Weavile,#0461,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,/ability/unburden,Unburden,Raises Speed if a held item is used.
/pokedex/basculin,0902,Basculegion,110.0 kg (242.5 lbs),3.0 m (9′10″),Water,Ghost,,,,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/adaptability,Adaptability,Powers up moves of the same type.
/pokedex/teddiursa,0901,Ursaluna,290.0 kg (639.3 lbs),2.4 m (7′10″),Ground,Normal,/pokedex/ursaring,Ursaring,#0217,/pokedex/ursaluna,Ursaluna,#0901,/ability/guts,Guts,Boosts Attack if there is a status problem.,/ability/bulletproof,Bulletproof,Protects the Pokémon from ball and bomb moves.
/pokedex/scyther,0900,Kleavor,89.0 kg (196.2 lbs),1.8 m (5′11″),Bug,Rock,,,,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/sheer-force,Sheer Force,Removes added effects to increase move damage.
/pokedex/stantler,0899,Wyrdeer,95.1 kg (209.7 lbs),1.8 m (5′11″),Normal,Psychic,/pokedex/wyrdeer,Wyrdeer,#0899,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/frisk,Frisk,The Pokémon can check a foe's held item.
,0895,Regidrago,200.0 kg (440.9 lbs),2.1 m (6′11″),Dragon,,,,,,,,/ability/dragons-maw,Dragon's Maw,Powers up Dragon-type moves.,,,
,0894,Regieleki,145.0 kg (319.7 lbs),1.2 m (3′11″),Electric,,,,,,,,/ability/transistor,Transistor,Powers up Electric-type moves.,,,
,0893,Zarude,70.0 kg (154.3 lbs),1.8 m (5′11″),Dark,Grass,,,,,,,/ability/leaf-guard,Leaf Guard,Prevents problems with status in sunny weather.,,,
/pokedex/kubfu,0892,Urshifu,105.0 kg (231.5 lbs),1.9 m (6′03″),Fighting,Dark,,,,,,,/ability/unseen-fist,Unseen Fist,Contact moves can strike through Protect/Detect.,,,
/pokedex/kubfu,0891,Kubfu,12.0 kg (26.5 lbs),0.6 m (2′00″),Fighting,,,,,,,,/ability/inner-focus,Inner Focus,The Pokémon is protected from flinching.,,,
,0890,Eternatus,950.0 kg (2094.4 lbs),20.0 m (65′07″),Poison,Dragon,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
,0883,Arctovish,175.0 kg (385.8 lbs),2.0 m (6′07″),Water,Ice,,,,,,,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.,/ability/ice-body,Ice Body,The Pokémon gradually regains HP in a hailstorm.
,0882,Dracovish,215.0 kg (474.0 lbs),2.3 m (7′07″),Water,Dragon,,,,,,,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.,/ability/strong-jaw,Strong Jaw,Boosts the power of biting moves.
